trans_date_trans_time,merchant,category,amt,gender,city,state,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,merch_zipcode,Customer_ID,Age,Age_Group,Customer_Segment,Credit_Limit,Account_Balance,Avg_Transaction_Amount,Last_Transaction_Amount,Transactions_Last_24H,Transactions_Last_1H,Time_Since_Last_Transaction_Min,Merchant_Risk_Score,Customer_Risk_Score,Device_Type,Transaction_Channel,Authentication_Method,OTP_Verified,Card_Present,New_Device_Flag,New_Merchant_Flag,Transaction_Hour,Day_of_Week,Weekend_Flag,Fraud_Probability,Predicted_Fraud,Risk_Category
2019-01-10 04:58:48,Jaskolski-Vandervort,misc_net,4.22,F,Spirit Lake,ID,47.9657,-116.868,4161,Production manager,1957-06-12,47.520738,-117.397307,0,99223,CUST005897,68,60+,Gold,14972.0,8840.15,3.43,2.64,7,4,125,26,51,WEB,POS,Biometric,Yes,No,No,Yes,4,Thursday,False,0.01,0,Low Risk
2019-01-04 13:55:33,Leannon-Ward,food_dining,8.95,F,Vanderbilt,PA,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,40.586998,-79.568656,0,15690,CUST000594,38,26-40,Gold,16230.0,10563.8,6.61,7.76,1,3,71,18,7,WEB,ATM,OTP,Yes,Yes,No,No,13,Friday,False,0.01,0,Low Risk
2019-01-15 13:15:45,Roob-Okuneva,health_fitness,36.55,F,Tupper Lake,NY,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,43.477408,-73.67276,0,12824,CUST003321,49,41-60,Standard,6962.0,5230.06,25.83,31.13,11,3,1063,88,33,POS,Mobile,OTP,Yes,Yes,No,No,13,Tuesday,False,0.01,0,Low Risk
2019-01-07 11:37:00,"Kutch, Hermiston and Farrell",gas_transport,58.87,F,San Jose,CA,37.3304,-121.7913,973849,Geoscientist,1997-01-18,37.905446,-122.692587,0,94970,CUST003810,28,26-40,Gold,14832.0,8587.1,55.77,66.66,1,1,38,50,13,POS,Mobile,PIN,Yes,No,No,No,11,Monday,False,0.0,0,Low Risk
2019-01-07 18:23:19,Botsford and Sons,home,33.92,M,Ragland,AL,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,34.402704,-86.327455,0,35976,CUST000931,27,26-40,Standard,4331.0,1023.13,29.4,23.79,6,0,425,74,17,ATM,Mobile,Biometric,Yes,Yes,No,No,18,Monday,False,0.0,0,Low Risk
2019-01-05 18:36:18,Labadie LLC,personal_care,5.76,M,Marion,CT,41.7918,-72.7188,370,Health service manager,1962-02-13,41.36117,-73.206788,0,6468,CUST005638,63,60+,Platinum,51419.0,14349.54,5.21,5.15,2,0,557,10,27,POS,Online,Biometric,Yes,Yes,No,No,18,Saturday,True,0.01,0,Low Risk
2019-01-05 13:20:26,Schuppe LLC,entertainment,60.09,F,Brunson,SC,32.9413,-81.1807,1725,Social researcher,1974-12-05,32.303113,-82.099661,0,30420,CUST003502,51,41-60,Standard,5048.0,3992.9,47.2,58.7,11,0,1388,51,21,MOBILE,Online,Biometric,Yes,No,No,No,13,Saturday,True,0.0,0,Low Risk
2019-01-16 20:14:57,Larson-Moen,entertainment,51.78,F,Bonfield,IL,41.1573,-88.0619,1617,Medical secretary,1990-04-25,42.100286,-87.123559,0,45777,CUST004877,35,26-40,Standard,4566.0,3334.3,34.3,41.52,2,3,877,41,18,ATM,Mobile,PIN,Yes,Yes,No,No,20,Wednesday,False,0.0,0,Low Risk
2019-01-01 10:16:36,Stracke-Lemke,grocery_pos,206.13,F,Jermyn,PA,41.5744,-75.5881,6508,Training and development officer,1981-06-22,41.459005,-75.5552,0,18434,CUST008345,44,41-60,Gold,16410.0,12622.02,130.65,201.81,4,3,788,96,84,MOBILE,Online,PIN,Yes,Yes,No,No,10,Tuesday,False,0.0,0,Low Risk
2019-01-07 19:03:08,Morissette LLC,entertainment,5.09,F,Cottekill,NY,41.8467,-74.1038,722,Comptroller,1990-10-19,40.88689,-73.282021,0,11754,CUST007954,35,26-40,Standard,7815.0,5998.32,4.61,4.02,10,4,592,43,8,ATM,POS,PIN,Yes,No,No,No,19,Monday,False,0.01,0,Low Risk
2019-01-14 12:36:04,"Bahringer, Bergnaum and Quitzon",home,25.58,F,Kilgore,TX,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,33.237162,-95.857265,0,75428,CUST001076,42,41-60,Gold,14588.0,12972.1,18.53,37.755,5,4,1246,36,66,MOBILE,ATM,OTP,Yes,No,Yes,No,12,Monday,False,0.0,0,Low Risk
2019-01-07 06:35:15,"Lehner, Reichert and Mills",misc_pos,42.66,M,Hewitt,WI,44.6437,-90.1031,828,Arts development officer,1991-08-19,44.563727,-89.56794,0,54482,CUST009135,34,26-40,Standard,7225.0,4132.13,34.3,29.67,4,2,1420,64,88,WEB,POS,OTP,Yes,Yes,No,No,6,Monday,False,0.0,0,Low Risk
2019-01-18 16:18:43,Schroeder Group,health_fitness,75.35,M,Fenelton,PA,40.8555,-79.7372,2054,Communications engineer,1976-09-29,40.086794,-80.679687,0,26003,CUST008476,49,41-60,Gold,15770.0,9633.97,57.51,48.84,10,4,1170,50,6,POS,ATM,Biometric,Yes,Yes,No,No,16,Friday,False,0.0,0,Low Risk
2019-01-13 08:21:19,Rodriguez Group,gas_transport,71.96,F,Blairstown,MO,38.5319,-93.9221,467,Agricultural consultant,1950-05-27,37.749267,-94.879873,0,66769,CUST007538,75,60+,Gold,14305.0,3490.54,57.14,70.85,8,4,476,54,26,POS,Online,Biometric,Yes,No,No,No,8,Sunday,True,0.0,0,Low Risk
2019-01-12 22:55:40,"Lesch, D'Amore and Brown",food_dining,70.99,M,Alder,MT,45.1939,-112.0568,286,Chief of Staff,1989-03-09,46.126153,-112.917686,0,59711,CUST009613,36,26-40,Platinum,50881.0,22748.62,43.46,59.84,7,2,918,85,25,POS,POS,PIN,Yes,Yes,No,No,22,Saturday,True,0.0,0,Low Risk
2019-01-03 08:04:29,"Robel, Cummerata and Prosacco",gas_transport,60.41,F,Altair,TX,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,30.286831,-96.272422,0,77880,CUST004502,42,41-60,Gold,15347.0,9126.8,49.13,35.84,7,0,319,84,27,MOBILE,POS,OTP,Yes,Yes,No,No,8,Thursday,False,0.0,0,Low Risk
2019-01-15 02:28:24,Herman Inc,misc_pos,7.92,M,Princeton,IA,41.6858,-90.3706,1426,Agricultural consultant,1957-03-06,41.534977,-90.992615,0,52778,CUST003959,68,60+,Standard,4882.0,1164.78,5.13,7.28,6,4,1188,94,86,ATM,Online,Biometric,Yes,Yes,No,No,2,Tuesday,False,0.0,0,Low Risk
2019-01-13 17:38:01,Zboncak Ltd,food_dining,8.82,F,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,48.297234,-121.545042,0,98223,CUST008520,41,41-60,Gold,14353.0,7927.92,5.6,8.38,1,2,970,26,13,MOBILE,POS,Biometric,Yes,Yes,No,No,17,Sunday,True,0.0,0,Low Risk
2019-01-06 11:47:28,"Tillman, Fritsch and Schmitt",misc_net,10.17,F,Joliet,IL,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,42.26268,-87.841184,0,60044,CUST008965,33,26-40,Gold,16901.0,13050.99,8.7,6.88,7,2,471,56,53,MOBILE,Mobile,PIN,Yes,No,No,No,11,Sunday,True,0.0,0,Low Risk
2019-01-10 21:32:08,Pacocha-Bauch,shopping_pos,2.68,M,Glendale,CA,34.1556,-118.2322,172817,Advertising account planner,1982-07-30,33.372747,-118.11566,0,45777,CUST000393,43,41-60,Standard,6349.0,3725.75,2.0,3.12,4,0,659,68,56,ATM,POS,OTP,Yes,No,Yes,No,21,Thursday,False,0.0,0,Low Risk
2019-01-08 08:43:41,Stracke-Lemke,grocery_pos,121.62,M,Mallie,KY,37.2692,-82.9161,798,Facilities manager,1926-06-26,36.391081,-83.350901,0,37881,CUST009609,99,60+,Standard,6406.0,3474.3,84.3,129.86,9,3,26,10,94,MOBILE,Online,PIN,Yes,No,No,No,8,Tuesday,False,0.0,0,Low Risk
2019-01-05 09:56:42,Marks Inc,gas_transport,93.77,M,El Paso,TX,31.8092,-106.4247,749635,Market researcher,1973-01-21,31.99865,-106.105685,0,45777,CUST003304,52,41-60,Standard,4569.0,1038.52,77.67,61.26,4,2,1325,47,92,MOBILE,Mobile,OTP,Yes,Yes,No,No,9,Saturday,True,0.0,0,Low Risk
2019-01-10 20:16:58,Bruen-Yost,misc_pos,25.53,M,Riverton,WY,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,43.066901,-107.301908,0,82638,CUST009450,32,26-40,Standard,7270.0,4936.88,15.45,14.61,11,4,394,50,87,POS,POS,OTP,Yes,No,No,No,20,Thursday,False,0.0,0,Low Risk
2019-01-04 03:05:33,"Adams, Kovacek and Kuhlman",grocery_net,23.45,M,Saint Petersburg,FL,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,28.087394,-82.191869,0,33565,CUST002683,36,26-40,Standard,4205.0,2120.53,15.42,14.14,9,0,1204,46,8,MOBILE,ATM,Biometric,Yes,No,No,No,3,Friday,False,0.01,0,Low Risk
2019-01-08 18:41:39,"Denesik, Powlowski and Pouros",home,24.96,F,Daniels,WV,37.7256,-81.1087,3994,"Biochemist, clinical",1936-11-05,37.894391,-80.528032,0,24957,CUST004387,89,60+,Gold,16956.0,11985.52,22.78,21.43,1,2,464,84,27,MOBILE,ATM,PIN,Yes,Yes,No,No,18,Tuesday,False,0.0,0,Low Risk
2019-01-01 16:02:19,Weimann-Lockman,kids_pets,177.11,F,Fort Myers,FL,26.4722,-81.8122,224256,Paramedic,1985-08-29,26.980519,-80.817885,0,45777,CUST003380,40,26-40,Standard,7322.0,2551.78,160.2,160.26,9,3,1395,96,61,MOBILE,ATM,Biometric,Yes,Yes,No,Yes,16,Tuesday,False,0.01,0,Low Risk
2019-01-03 22:00:07,Hammes-Beatty,kids_pets,54.1,M,Sea Island,GA,31.1989,-81.3322,298,"Engineer, structural",1963-04-22,30.513136,-81.171402,0,45777,CUST003478,62,60+,Platinum,50398.0,15213.97,33.85,28.54,1,3,1288,22,39,WEB,POS,Biometric,Yes,No,No,No,22,Thursday,False,0.0,0,Low Risk
2019-01-01 19:21:05,Tillman LLC,travel,9.64,M,North Judson,IN,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,41.096636,-87.516071,0,60958,CUST008927,66,60+,Standard,6654.0,5144.16,8.39,6.22,6,0,664,44,55,POS,POS,Biometric,Yes,Yes,No,No,19,Tuesday,False,0.01,0,Low Risk
2019-01-16 05:59:11,Conroy Ltd,shopping_pos,131.09,M,Amorita,OK,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,37.717153,-97.779752,0,67025,CUST000951,67,60+,Standard,6568.0,5079.44,80.86,76.94,3,0,580,95,90,POS,Online,PIN,Yes,Yes,No,No,5,Wednesday,False,0.0,0,Low Risk
2019-01-03 04:10:25,"Greenholt, Jacobi and Gleason",gas_transport,48.95,F,Rocky Mount,MO,38.2911,-92.7059,1847,Tax inspector,1988-10-26,38.760487,-92.107248,0,65063,CUST002785,37,26-40,Standard,7222.0,4592.03,45.02,38.03,7,3,1047,54,86,WEB,Mobile,Biometric,Yes,Yes,Yes,No,4,Thursday,False,0.0,0,Low Risk
2019-01-13 22:38:35,Weimann-Lockman,kids_pets,124.4,F,Manville,WY,42.73,-104.7024,241,Educational psychologist,1980-12-16,42.299781,-105.687888999999,0,45777,CUST002728,45,41-60,Standard,6158.0,4942.58,88.62,78.09,3,2,28,35,63,POS,POS,Biometric,Yes,No,No,Yes,22,Sunday,True,0.01,0,Low Risk
2019-01-16 02:28:08,Friesen Inc,shopping_pos,971.31,M,Harrington Park,NJ,40.9918,-73.98,4664,"Radiographer, diagnostic",1965-06-30,41.593842,-73.109698,0,6795,CUST005383,60,41-60,Gold,17926.0,11920.26,839.11,891.87,1,1,784,21,88,ATM,ATM,OTP,No,No,Yes,No,2,Wednesday,False,0.11,0,Low Risk
2019-01-07 20:56:59,Erdman-Durgan,health_fitness,64.55,F,Blairsden-Graeagle,CA,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.219369,-121.437129,0,95901,CUST001718,58,41-60,Gold,16490.0,13657.45,57.68,64.81,3,2,372,35,33,MOBILE,Online,Biometric,Yes,Yes,No,No,20,Monday,False,0.0,0,Low Risk
2019-01-15 08:29:10,Spencer PLC,entertainment,7.49,M,Mount Hope,AL,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,34.848659,-87.927311,0,35616,CUST004516,70,60+,Standard,5187.0,1654.12,6.31,8.3,1,0,1364,99,31,MOBILE,POS,PIN,Yes,No,No,No,8,Tuesday,False,0.0,0,Low Risk
2019-01-09 06:26:54,Jacobi and Sons,shopping_pos,2.09,M,Port Ewen,NY,41.8948,-73.9767,2471,Heritage manager,1966-01-21,42.218601,-74.420397,0,12430,CUST004302,59,41-60,Gold,16671.0,3797.82,1.67,2.34,8,1,648,22,78,MOBILE,POS,Biometric,Yes,No,No,No,6,Wednesday,False,0.0,0,Low Risk
2019-01-15 12:21:57,Padberg-Sauer,home,88.63,F,Pecos,TX,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,31.329641,-102.754813,0,45777,CUST001206,38,26-40,Standard,7440.0,4529.89,65.13,96.17,3,1,552,45,51,MOBILE,ATM,OTP,Yes,Yes,No,No,12,Tuesday,False,0.0,0,Low Risk
2019-01-03 21:02:10,Nolan-Williamson,kids_pets,25.02,F,Burrton,KS,38.0261,-97.6666,1689,Gaffer,1997-11-18,38.905789,-97.0443,0,67441,CUST009880,28,26-40,Gold,15869.0,9953.48,19.91,16.11,4,2,974,86,97,WEB,Online,OTP,Yes,No,Yes,No,21,Thursday,False,0.0,0,Low Risk
2019-01-10 07:15:03,Durgan-Auer,misc_net,387.28,F,Winger,MN,47.5375,-95.9941,516,Applications developer,1966-06-07,46.800174,-95.151338,0,56464,CUST010043,59,41-60,Standard,7329.0,5835.27,331.69,228.61,5,1,274,90,36,WEB,POS,Biometric,Yes,Yes,No,No,7,Thursday,False,0.07,0,Low Risk
2019-01-02 03:27:18,Kiehn Inc,grocery_pos,62.01,F,Eureka,IL,40.7152,-89.2706,6713,Archivist,1945-08-19,41.624593,-89.431436,0,61349,CUST001744,80,60+,Gold,15767.0,4782.92,49.34,71.23,6,2,845,37,83,ATM,ATM,PIN,Yes,Yes,No,No,3,Wednesday,False,0.0,0,Low Risk
2019-01-01 11:23:15,Prohaska-Murray,gas_transport,77.21,F,Scotland,MD,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,38.262298,-75.435748,0,21863,CUST003161,49,41-60,Standard,7001.0,4482.125,70.14,46.12,7,1,792,19,68,MOBILE,Mobile,PIN,Yes,Yes,No,No,11,Tuesday,False,0.0,0,Low Risk
2019-01-14 22:07:02,Botsford and Sons,home,68.4,F,Bradley,SC,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,34.200531,-82.6830069999999,0,29655,CUST005389,41,41-60,Standard,6037.0,5359.57,53.94,75.9,5,4,125,80,62,MOBILE,Mobile,PIN,Yes,Yes,No,Yes,22,Monday,False,0.0,0,Low Risk
2019-01-07 14:11:45,Rau-Grant,kids_pets,49.71,M,Rumely,MI,46.3481,-87.0436,137,Film/video editor,1990-08-13,46.16368,-86.586804,0,45777,CUST008133,35,26-40,Platinum,52790.0,21083.5,45.41,56.11,4,3,521,38,70,WEB,POS,Biometric,Yes,No,No,No,14,Monday,False,0.0,0,Low Risk
2019-01-07 00:47:02,"Jenkins, Hauck and Friesen",gas_transport,112.14,M,Minnesota Lake,MN,43.8295,-93.8282,1087,Music tutor,1963-07-14,44.679731,-94.258695,0,55312,CUST006906,62,60+,Gold,15938.0,12092.03,76.78,101.3,10,0,242,45,22,WEB,ATM,OTP,No,No,No,No,0,Monday,False,0.0,0,Low Risk
2019-01-14 10:37:53,Stiedemann Inc,misc_pos,6.87,F,Indianapolis,IN,39.849,-86.272,910148,Firefighter,1975-11-30,39.559864,-86.522443,0,46157,CUST000563,50,41-60,Standard,4365.0,2184.29,5.83,5.75,9,0,422,97,1,WEB,Mobile,Biometric,Yes,Yes,No,No,10,Monday,False,0.02,0,Low Risk
2019-01-16 15:45:10,"Witting, Beer and Ernser",home,73.01,M,Smackover,AR,33.3398,-92.7442,2501,Financial adviser,1986-06-11,33.338291,-93.287155,0,71770,CUST004569,39,26-40,Standard,7374.0,3098.76,47.96,73.3,10,2,686,40,64,WEB,POS,OTP,Yes,Yes,No,No,15,Wednesday,False,0.0,0,Low Risk
2019-01-15 18:28:57,Veum-Koelpin,travel,603.23,M,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,36.714265,-119.958241,0,93723,CUST010080,52,41-60,Standard,4159.0,3327.06,508.86,599.39,1,3,1097,35,99,WEB,Mobile,Biometric,Yes,Yes,No,No,18,Tuesday,False,0.03,0,Low Risk
2019-01-15 00:38:40,Erdman-Kertzmann,gas_transport,102.33,M,Scarborough,ME,43.5835,-70.3457,18760,Make,1933-04-02,42.619029,-70.248637,0,45777,CUST000143,92,60+,Gold,16388.0,14016.94,79.53,58.39,1,0,108,58,67,MOBILE,Online,Biometric,Yes,Yes,No,No,0,Tuesday,False,0.0,0,Low Risk
2019-01-11 23:49:16,Leannon-Nikolaus,travel,7.3,M,Amorita,OK,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,37.573216,-98.560863,0,67065,CUST002094,67,60+,Gold,14773.0,8332.48,6.29,7.28,4,2,708,63,2,POS,POS,OTP,Yes,Yes,No,No,23,Friday,False,0.0,0,Low Risk
2019-01-05 16:28:28,"Koss, McLaughlin and Mayer",food_dining,1.36,F,Lawn,PA,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,39.721648,-75.539759,0,19801,CUST006118,53,41-60,Standard,7216.0,5052.02,1.0,1.02,6,0,1022,44,95,MOBILE,ATM,OTP,Yes,No,No,Yes,16,Saturday,True,0.01,0,Low Risk
2019-01-10 15:46:46,Leffler-Goldner,personal_care,9.24,M,Utica,KS,38.6411,-100.138,269,Product/process development scientist,1962-11-11,38.66146,-100.603895,0,67850,CUST001886,63,60+,Gold,16485.0,8522.62,8.19,9.41,10,0,385,62,54,MOBILE,POS,PIN,Yes,Yes,No,Yes,15,Thursday,False,0.0,0,Low Risk
2019-01-18 08:42:06,"Stanton, Jakubowski and Baumbach",shopping_net,92.38,M,Saxon,WI,46.4959,-90.4383,795,Television/film/video producer,1986-04-15,46.171957,-89.593031,0,54512,CUST008394,39,26-40,Standard,7367.5,4482.125,87.31,93.7,8,0,111,18,50,WEB,ATM,OTP,Yes,Yes,No,No,8,Friday,False,0.0,0,Low Risk
2019-01-08 07:48:40,Auer-Mosciski,grocery_pos,58.67,M,Sachse,TX,32.9643,-96.6012,20328,Site engineer,1985-06-20,33.583709,-96.117892,0,75438,CUST000591,40,26-40,Standard,7598.0,1948.78,36.07,41.15,8,4,650,55,27,POS,Online,PIN,Yes,Yes,No,Yes,7,Tuesday,False,0.0,0,Low Risk
2019-01-08 01:42:50,Bartoletti-Wunsch,gas_transport,63.75,F,West Palm Beach,FL,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,26.826621,-79.271808,0,45777,CUST003028,65,60+,Gold,14238.0,10580.7,50.14,51.25,10,2,940,62,10,WEB,Mobile,OTP,Yes,No,No,No,1,Tuesday,False,0.01,0,Low Risk
2019-01-07 22:25:24,"Romaguera, Wehner and Tromp",kids_pets,137.45,F,Houston,TX,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,29.06006,-96.11894,0,45777,CUST007635,41,41-60,Standard,6509.0,3410.03,126.99,71.06,11,2,335,23,84,MOBILE,ATM,PIN,Yes,No,No,No,22,Monday,False,0.01,0,Low Risk
2019-01-06 07:14:07,"Lind, Huel and McClure",gas_transport,81.2,F,Battle Creek,IA,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,41.839876,-95.034743,0,51455,CUST003134,28,26-40,Gold,14710.0,8891.7,67.33,76.65,2,1,296,7,55,WEB,POS,PIN,No,Yes,No,No,7,Sunday,True,0.0,0,Low Risk
2019-01-15 18:35:35,Morissette LLC,entertainment,215.62,M,Des Moines,IA,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,41.495244,-93.904853,0,50038,CUST006828,44,41-60,Standard,7275.0,6180.74,153.09,201.08,1,4,688,53,30,ATM,ATM,PIN,No,Yes,No,No,18,Tuesday,False,0.01,0,Low Risk
2019-01-07 12:29:51,Kemmer-Buckridge,misc_pos,3.34,M,Elizabeth,NJ,40.6747,-74.2239,124967,Operational researcher,1980-12-21,39.836138,-73.884208,0,45777,CUST007434,45,41-60,Gold,17949.0,4482.125,2.35,2.4,4,1,1377,14,49,MOBILE,ATM,OTP,Yes,No,No,Yes,12,Monday,False,0.0,0,Low Risk
2019-01-17 18:07:09,"Hills, Hegmann and Schaefer",health_fitness,15.3,F,Burbank,WA,46.1966,-118.9017,3684,Musician,1981-11-29,46.768544,-118.535658,0,45777,CUST004134,44,41-60,Standard,6510.0,4672.02,12.62,12.23,6,2,1112,19,69,ATM,Online,PIN,Yes,Yes,No,No,18,Thursday,False,0.01,0,Low Risk
2019-01-16 18:14:44,"Swaniawski, Nitzsche and Welch",health_fitness,73.34,M,Moab,UT,38.5677,-109.5271,9772,Location manager,1989-11-24,38.064246,-108.861222,0,45777,CUST006095,36,26-40,Standard,6167.0,2838.0,52.95,70.24,4,2,706,68,23,ATM,ATM,PIN,Yes,Yes,No,No,18,Wednesday,False,0.01,0,Low Risk
2019-01-06 18:40:36,Mayert Group,shopping_pos,167.35,F,Meridian,TX,31.929,-97.6443,2526,Phytotherapist,1970-11-12,32.032684,-96.911509,0,76666,CUST007529,55,41-60,Standard,7618.0,6598.92,158.91,130.73,9,1,563,67,85,ATM,POS,OTP,Yes,No,No,No,18,Sunday,True,0.0,0,Low Risk
2019-01-06 02:50:34,Bashirian Group,shopping_net,6.27,F,Carlotta,CA,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,41.113798,-123.457749,0,45777,CUST010090,74,60+,Gold,14783.0,4290.74,5.91,5.76,1,0,1259,66,63,WEB,Mobile,PIN,Yes,Yes,No,No,2,Sunday,True,0.0,0,Low Risk
2019-01-08 00:44:12,Morissette LLC,entertainment,23.05,F,Warren,OH,41.2639,-80.8164,75903,Magazine features editor,1957-04-05,41.194048,-81.727846,0,44233,CUST000978,68,60+,Standard,6269.0,2983.17,18.95,22.44,4,2,330,25,56,POS,ATM,PIN,Yes,No,Yes,Yes,0,Tuesday,False,0.0,0,Low Risk
2019-01-10 03:39:22,"Mosciski, Gislason and Mertz",grocery_pos,311.47,F,Fulton,SD,43.7588,-97.8712,355,Financial adviser,1955-06-26,43.641251,-97.794037,1,57311,CUST005051,70,60+,Platinum,51325.0,31294.35,249.88,369.58,2,4,1036,50,25,MOBILE,POS,PIN,Yes,Yes,No,No,3,Thursday,False,0.35,1,Medium Risk
2019-01-15 19:37:32,"Roberts, Daniel and Macejkovic",kids_pets,54.55,F,Haynes,AR,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,33.932699,-91.314117,0,71674,CUST005097,62,60+,Standard,4894.0,3094.22,38.73,32.46,8,2,1424,1,85,POS,Mobile,OTP,Yes,Yes,No,No,19,Tuesday,False,0.0,0,Low Risk
2019-01-18 23:30:16,Waters-Cruickshank,health_fitness,92.71,F,Conway,WA,48.34,-122.3456,85,"Research officer, political party",1984-09-01,48.43865,-122.076037,0,98274,CUST004475,41,41-60,Gold,14979.0,4482.125,71.51,75.38,10,3,1325,52,1,MOBILE,Online,PIN,No,No,No,No,23,Friday,False,0.0,0,Low Risk
2019-01-18 23:11:03,"Kerluke, Considine and Macejkovic",misc_net,8.26,F,Moro,IL,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,39.239709,-89.088002,0,62553,CUST010436,53,41-60,Standard,7367.5,4592.37,5.93,37.755,2,3,30,74,78,WEB,Mobile,OTP,Yes,Yes,No,No,23,Friday,False,0.0,0,Low Risk
2019-01-17 17:08:20,Kutch-Ferry,home,39.36,M,Parks,AZ,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,34.573567,-112.827521,0,45777,CUST003510,68,60+,Standard,7475.0,3598.08,35.29,24.27,3,2,1282,61,55,ATM,Online,Biometric,Yes,Yes,No,No,17,Thursday,False,0.0,0,Low Risk
2019-01-17 14:29:16,"Fadel, Mertz and Rippin",entertainment,103.1,M,Sacramento,CA,38.5662,-121.3286,757530,Magazine features editor,1979-04-30,38.568933,-121.555732,0,95605,CUST001973,46,41-60,Standard,5020.0,3128.87,79.28,73.91,6,0,434,23,3,POS,POS,Biometric,Yes,Yes,No,Yes,14,Thursday,False,0.0,0,Low Risk
2019-01-10 00:39:17,Corwin-Collins,gas_transport,60.03,M,Quanah,TX,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,33.296569,-99.85446,0,79544,CUST006732,27,26-40,Platinum,50959.0,26309.21,43.61,51.44,2,1,106,25,41,POS,ATM,OTP,Yes,Yes,No,No,0,Thursday,False,0.01,0,Low Risk
2019-01-15 13:30:18,Zulauf LLC,personal_care,23.92,M,Pikesville,MD,39.3764,-76.729,33917,Company secretary,1977-06-12,38.422865,-75.852039,0,21869,CUST004565,48,41-60,Standard,7367.5,4167.14,18.51,22.24,8,1,233,84,50,ATM,Mobile,Biometric,Yes,Yes,No,No,13,Tuesday,False,0.0,0,Low Risk
2019-01-03 19:52:53,"Parker, Nolan and Trantow",entertainment,72.27,M,Cazenovia,WI,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,42.928355,-89.556535,0,53593,CUST010401,41,41-60,Standard,5639.0,2414.1,49.44,58.29,6,0,1062,50,12,POS,POS,OTP,No,Yes,Yes,No,19,Thursday,False,0.0,0,Low Risk
2019-01-10 06:57:16,"Heller, Gutmann and Zieme",grocery_pos,88.36,M,Helm,CA,36.4992,-120.0936,123,Early years teacher,1973-02-07,36.170108,-119.51295,0,93212,CUST004884,52,41-60,Gold,14479.0,10982.65,36.06,60.75,1,0,661,50,36,MOBILE,POS,PIN,No,No,No,No,6,Thursday,False,0.0,0,Low Risk
2019-01-02 22:13:28,Morissette-Schaefer,personal_care,42.58,F,Grover,NC,35.1836,-81.4552,5621,Toxicologist,1973-11-14,34.319648,-80.730174,0,29078,CUST006298,52,41-60,Standard,5716.0,3438.37,40.33,37.755,1,2,750,78,49,MOBILE,Mobile,PIN,Yes,No,No,No,22,Wednesday,False,0.0,0,Low Risk
2019-01-01 23:28:59,Cartwright PLC,kids_pets,34.03,F,New Memphis,IL,38.4857,-89.6816,254,Magazine journalist,1952-05-07,38.633415,-89.644217,0,62293,CUST007853,73,60+,Gold,17683.0,7110.49,29.49,23.83,9,0,1088,73,24,ATM,Mobile,PIN,Yes,Yes,No,No,23,Tuesday,False,0.0,0,Low Risk
2019-01-14 08:20:40,"Lind, Huel and McClure",gas_transport,60.56,F,Stanchfield,MN,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,45.161107,-94.071152,0,55358,CUST002801,30,26-40,Gold,17273.0,7097.94,40.54,69.23,7,4,1273,5,83,POS,Online,PIN,Yes,Yes,No,No,8,Monday,False,0.0,0,Low Risk
2019-01-14 18:31:08,Terry Ltd,home,1.34,F,Kilgore,TX,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,32.404118,-94.358865,0,75672,CUST005857,42,41-60,Standard,6407.0,3688.1,1.11,1.33,3,3,1214,95,11,MOBILE,Mobile,OTP,Yes,Yes,No,No,18,Monday,False,0.0,0,Low Risk
